"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MSTRG.2672|PMA3",2075.62463398233,-1.82592211605393,0.206220867582772,-8.85420635387951,8.4281337151116e-19,3.50238065369405e-17
"MSTRG.2675",44.6005177927956,2.88079544478175,0.426649920355626,6.75212933915589,1.4569090566089e-11,2.93933251040207e-10
"MSTRG.2677",9.69108011772289,2.88838337044828,0.836076330184873,3.45468860457944,0.000550928729828472,0.00288019235344066
"MSTRG.2657",54.6822835893359,-2.29651682850648,0.55657935454054,-4.12612650787643,3.68924377847121e-05,0.000255117866855743
"MSTRG.2659|CDO2",523.628564839198,4.33254248973123,1.22704362497821,3.53087893660518,0.000414181271146031,0.00223511671713496
"MSTRG.2660|ANR1",1955.82587847839,-4.63428904253356,0.3601875405812,-12.8663224581718,6.96397207834016e-38,8.45139145812609e-36
"MSTRG.2661|KIN15A",299.149792526022,-1.60049852356052,0.258087655745692,-6.20137572615091,5.59717087100614e-10,9.05227085526507e-09
"MSTRG.2664",15.2400161556923,-4.12298985329121,0.926576941961351,-4.44970046908763,8.59901324722205e-06,6.77103083726281e-05
"MSTRG.2666",732.101991834285,-1.27607337383904,0.195434194889136,-6.52942733262683,6.60216335899976e-11,1.21764725152411e-09
"MSTRG.2669",27.7357585156338,1.13350396040366,0.411946853763096,2.75157814666918,0.00593088672308317,0.0221857028526062
"MSTRG.2695",87.6915863282917,1.22623691802612,0.266778373119802,4.59646298793288,4.29723265046421e-06,3.58809898514075e-05
"MSTRG.2681|PMA4",39.7508308859949,-1.79186579736286,0.400903462437385,-4.46956927353233,7.83772720647793e-06,6.22398537105825e-05
"MSTRG.2686|ATG7",134.46092318165,1.66218533953082,0.35880645924693,4.63254018062953,3.61206202265578e-06,3.05449798064796e-05
"MSTRG.2682|PSAI1",2626.65860096035,-3.21350957418986,0.270046603332658,-11.8998333418447,1.18583733528541e-32,1.10194442904055e-30
"MSTRG.2725|POC3",143.291748633257,-1.10002420460791,0.354921626764052,-3.09934397246297,0.00193949703404202,0.00857456169276975
"MSTRG.2708",228.747553112705,-1.37941178446068,0.317294410722177,-4.34741910934097,1.37748847849115e-05,0.000104084181706523
"MSTRG.2712|FOR1",69.9508390613023,-4.97058921851649,0.631580682247402,-7.87007797773241,3.54420273030735e-15,1.07735630987431e-13
"MSTRG.2717",42.3935826480683,-1.08367472315588,0.422495152295408,-2.56494001710622,0.0103193642776677,0.0353343211902565
"MSTRG.2735|OPR134",58.3851681168348,1.19609372673104,0.350141860510191,3.41602607865342,0.000635421614021791,0.00327241102031695
"MSTRG.2748",41.3845942665,1.04750042362152,0.375689790728301,2.78820572044524,0.00530008756253948,0.0202258262288173
"MSTRG.2750",25.7895522799994,-3.24567189592793,0.608331292510536,-5.33536896077348,9.53504691135947e-08,1.06527179056074e-06
"MSTRG.2746",99.305849626227,1.40706379524558,0.346119083006005,4.0652592253088,4.79791040777708e-05,0.000324721922787739
